company,category,address,city,district,postalCode,phone,email,all_emails,website,domain,rating,reviews,priority_score,placeId,url,searchString
Goszter autószerviz és klímaszerviz,Autószerelő,"Budapest, Domb u. 7, 1212 Magyarország",Budapest,XXI. kerület,1212,+36 30 973 3784,goszter60@gmail.com,goszter60@gmail.com,https://autoklima-szereles.hu/,autoklima-szereles.hu,4.9,98,147.0,ChIJM8TGE-TnQUcRuDHv5NZo0os,https://www.google.com/maps/search/?api=1&query=Goszter%20aut%C3%B3szerviz%20%C3%A9s%20kl%C3%ADmaszerviz&query_place_id=ChIJM8TGE-TnQUcRuDHv5NZo0os,autó szerviz
Hollós Autószerviz,Sofőrszolgálat,"Budapest, Háros u. 12, 1222 Magyarország",Budapest,XXII. kerület,1222,+36 1 206 1013,info@hollosszerviz.hu,info@hollosszerviz.hu;gyenes.lajos@hollosszerviz.hu;kovacs.zsuzsa@hollosszerviz.hu,http://www.hollosszerviz.hu/,hollosszerviz.hu,4.6,101,147.0,ChIJrUSxgajnQUcR2CN4dpSgX5M,https://www.google.com/maps/search/?api=1&query=Holl%C3%B3s%20Aut%C3%B3szerviz&query_place_id=ChIJrUSxgajnQUcR2CN4dpSgX5M,autószerviz
Használt gumi,Gumiabroncs-szaküzlet,"Budapest, Kossuth Lajos u. 15, 1211 Magyarország",Budapest,XXI. kerület,1211,+36 30 227 4142,creditcar@creditcar.hu,creditcar@creditcar.hu,http://creditcar.hu/,creditcar.hu,4.4,102,146.0,ChIJ10Q0rF_dQUcRPoqnz-QhgMw,https://www.google.com/maps/search/?api=1&query=Haszn%C3%A1lt%20gumi&query_place_id=ChIJ10Q0rF_dQUcRPoqnz-QhgMw,gumi csere
STIMMEL autószerviz Kft.,Autószerelő,"Budapest, Gvadányi u. 67, 1144 Magyarország",Budapest,XIV. kerület,1144,+36 20 417 5390,stimmelszerviz@gmail.com,stimmelszerviz@gmail.com,http://www.stimmelauto.hu/,stimmelauto.hu,4.7,99,146.0,ChIJpXuVdU3DQUcRJwlCnTA4h8c,https://www.google.com/maps/search/?api=1&query=STIMMEL%20aut%C3%B3szerviz%20Kft.&query_place_id=ChIJpXuVdU3DQUcRJwlCnTA4h8c,autóklíma szerviz
Határ út 60,Autószerelő,"Budapest, Határ út 60, 1205 Magyarország",Budapest,XX. kerület,1205,+36 70 417 7750,pastaebastakft@gmail.com,pastaebastakft@gmail.com,https://hatarut60.hu/,hatarut60.hu,4.6,99,145.0,ChIJS7j3Zj3DQUcRlftdib2Y5X0,https://www.google.com/maps/search/?api=1&query=Hat%C3%A1r%20%C3%BAt%2060&query_place_id=ChIJS7j3Zj3DQUcRlftdib2Y5X0,autóklíma szerviz
Royal Car Autószerviz Kft.,Gépjármű-ügyintézés,"Budapest, Haraszti út 46, 1239 Magyarország",Budapest,XXIII. kerület,1239,+36 70 622 2203,szerviz.royalcar@gmail.com,szerviz.royalcar@gmail.com,http://www.royal-car.hu/,royal-car.hu,4.8,95,143.0,ChIJWWm841PoQUcRWxk_EoKYRnU,https://www.google.com/maps/search/?api=1&query=Royal%20Car%20Aut%C3%B3szerviz%20Kft.&query_place_id=ChIJWWm841PoQUcRWxk_EoKYRnU,autószerviz
Taver Gumi Bt.,Autógumi,"Budapest, Kolozsvári u. 58, 1212 Magyarország",Budapest,XXI. kerület,1212,+36 1 276 9946,veres.tamas001@gmail.com,veres.tamas001@gmail.com,http://taver.hu/,taver.hu,4.6,97,143.0,ChIJlYJd9OPnQUcR7Ut3sbKvZFA,https://www.google.com/maps/search/?api=1&query=Taver%20Gumi%20Bt.&query_place_id=ChIJlYJd9OPnQUcR7Ut3sbKvZFA,gumi csere
P & P Autójavitó Bt.,Autójavító,"Budapest, Dugonics u. 15, 1043 Magyarország",Budapest,XIII. kerület,1043,+36 20 960 6059,info@ppautojavitobt.hu,info@ppautojavitobt.hu,http://ppautojavitobt.hu/,ppautojavitobt.hu,4.7,95,142.0,ChIJL_GHo8rbQUcRs75Yzcb7tVg,https://www.google.com/maps/search/?api=1&query=P%20%26%20P%20Aut%C3%B3javit%C3%B3%20Bt.&query_place_id=ChIJL_GHo8rbQUcRs75Yzcb7tVg,autójavítás
Prestige Alarm Bt.,Autóvillamosság,"Budapest, Naprózsa u. 10, 1118 Magyarország",Budapest,XI. kerület,1118,+36 30 462 6000,prestigealarm@gmail.com,prestigealarm@gmail.com;winklernet.hu@gmail.com,http://prestigealarm.hu/,prestigealarm.hu,4.5,97,142.0,ChIJA80hP-fdQUcRMc9TJW9buf8,https://www.google.com/maps/search/?api=1&query=Prestige%20Alarm%20Bt.&query_place_id=ChIJA80hP-fdQUcRMc9TJW9buf8,autóklíma szerviz
Műszaki vizsga,Autószerelő,"Budapest, Szlovák út 79, 1162 Magyarország",Budapest,XVI. kerület,1162,+36 70 931 1995,autoszaki79@gmail.com,autoszaki79@gmail.com,https://szgkvizsga.hu/,szgkvizsga.hu,4.8,94,142.0,ChIJPUPt09nEQUcRMVC4pcKD_pQ,https://www.google.com/maps/search/?api=1&query=M%C5%B1szaki%20vizsga&query_place_id=ChIJPUPt09nEQUcRMVC4pcKD_pQ,műszaki vizsga
Duna Autó Dacia,Autókereskedés,"Budapest, Kunigunda útja 56, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 801 4284,info@dunaauto.hu,info@dunaauto.hu,https://dunaauto.hu/dacia,dunaauto.hu,4.9,91,140.0,ChIJY7CVP_DZQUcRxxHWF2iCzCk,https://www.google.com/maps/search/?api=1&query=Duna%20Aut%C3%B3%20Dacia&query_place_id=ChIJY7CVP_DZQUcRxxHWF2iCzCk,autó szerviz
Varga Car Service Kft.,Autószerelő,"Budapest, Bécsi út 296/B, 1037 Magyarország",Budapest,III. kerület,1037,+36 30 543 4343,varga.car.service@gmail.com,varga.car.service@gmail.com,http://www.automentes.eu/,automentes.eu,4.9,91,140.0,ChIJA1UcCqnZQUcRKBSDvfiqcqw,https://www.google.com/maps/search/?api=1&query=Varga%20Car%20Service%20Kft.&query_place_id=ChIJA1UcCqnZQUcRKBSDvfiqcqw,autó szerviz
Váltózár beszerelés és szerviz - Aubiz Bt.,Autóalkatrész-üzlet,"Budapest, Ferenc u. 63, 1162 Magyarország",Budapest,XVI. kerület,1162,+36 20 429 3609,valtozarkozpont@gmail.com,valtozarkozpont@gmail.com,https://www.valtozar-szerviz.hu/,valtozar-szerviz.hu,4.9,91,140.0,ChIJs5q74tbEQUcRrSnxeB-H2LQ,https://www.google.com/maps/search/?api=1&query=V%C3%A1lt%C3%B3z%C3%A1r%20beszerel%C3%A9s%20%C3%A9s%20szerviz%20-%20Aubiz%20Bt.&query_place_id=ChIJs5q74tbEQUcRrSnxeB-H2LQ,autó szerviz
Vida Autószerviz,Autószerelő,"Budapest, Szentmihályi út 92, 1154 Magyarország",Budapest,XV. kerület,1154,+36 20 328 9777,vidaautoszerviz@gmail.com,vidaautoszerviz@gmail.com,http://vidaautoszerviz.hu/,vidaautoszerviz.hu,4.8,91,139.0,ChIJ8058hPvaQUcRTb6AUI2Yt5E,https://www.google.com/maps/search/?api=1&query=Vida%20Aut%C3%B3szerviz&query_place_id=ChIJ8058hPvaQUcRTb6AUI2Yt5E,autó szerviz
"Degál Bt. - Műszaki vizsgaállomás, Autó Műszaki Vizsgáztatás",Autóellenőrző állomás,"Budapest, Budafoki út 70, 1117 Magyarország",Budapest,XI. kerület,1117,+36 20 342 0099,degalbt@gmail.com,degalbt@gmail.com;degalbt@gmail.hu,http://degal.hu/,degal.hu,4.5,94,139.0,ChIJv5FonHXdQUcR1wF6aF-j7Ys,https://www.google.com/maps/search/?api=1&query=Deg%C3%A1l%20Bt.%20-%20M%C5%B1szaki%20vizsga%C3%A1llom%C3%A1s%2C%20Aut%C3%B3%20M%C5%B1szaki%20Vizsg%C3%A1ztat%C3%A1s&query_place_id=ChIJv5FonHXdQUcR1wF6aF-j7Ys,műszaki vizsga
"Gázautó Centrum Kft. - Autógáz beszerelés, gépjármű javítás",Autószerelő,"Budapest, Ócsai út 6, 1239 Magyarország",Budapest,XXIII. kerület,1239,+36 20 370 4429,iroda@gazautocentrum.hu,iroda@gazautocentrum.hu,https://www.gazautocentrum.hu/,gazautocentrum.hu,4.8,88,136.0,ChIJ95aRaajpQUcR2e7QAqk3i0U,https://www.google.com/maps/search/?api=1&query=G%C3%A1zaut%C3%B3%20Centrum%20Kft.%20-%20Aut%C3%B3g%C3%A1z%20beszerel%C3%A9s%2C%20g%C3%A9pj%C3%A1rm%C5%B1%20jav%C3%ADt%C3%A1s&query_place_id=ChIJ95aRaajpQUcR2e7QAqk3i0U,autó szerviz
4P Car Kft.,Horpadásjavítás,"Budapest, II. Rákóczi Ferenc út 279, 1214 Magyarország",Budapest,XXI. kerület,1214,+36 1 278 2714,INFO@HORPADAS.HU,INFO@HORPADAS.HU,http://www.horpadas.hu/,horpadas.hu,4.5,91,136.0,ChIJ--6njcznQUcR6bQ3LHor-ys,https://www.google.com/maps/search/?api=1&query=4P%20Car%20Kft.&query_place_id=ChIJ--6njcznQUcR6bQ3LHor-ys,autó szerviz
Klíma tisztítás és beszerelés Budapest - Klimamuhely.hu,Klíma- és fűtésszerelő,"Budapest, Tallér u. 6, 1145 Magyarország",Budapest,XIV. kerület,1145,+36 30 811 6061,info@klimamuhely.hu,info@klimamuhely.hu,https://klimamuhely.hu/,klimamuhely.hu,5.0,86,136.0,ChIJ1YoOgabbQUcRBb7D0gw5Lck,https://www.google.com/maps/search/?api=1&query=Kl%C3%ADma%20tiszt%C3%ADt%C3%A1s%20%C3%A9s%20beszerel%C3%A9s%20Budapest%20-%20Klimamuhely.hu&query_place_id=ChIJ1YoOgabbQUcRBb7D0gw5Lck,autóklíma szerviz
Amb Autó-Motor Bázis Kft.,Autójavító,"Budapest, Budapest Előd utca 82 Pesterzsébet és Soroksár határán, Török Flóris utca Előd utca kereszteződésénél, Török Flóris u. 242, 1201 Magyarország",Budapest,XX. kerület,1201,+36 30 974 9170,20%20%20ambkft1@gmail.com,20%20%20ambkft1@gmail.com,http://www.ambauto.hu/%20%20%20%20%20%20%20e-mail%20c%C3%ADm%20V%C3%81LTOZ%C3%81S!!!%20%20%20ambkft1@gmail.com,ambauto.hu,4.7,87,134.0,ChIJKTy_1iDoQUcRYix7eYSOeb4,https://www.google.com/maps/search/?api=1&query=Amb%20Aut%C3%B3-Motor%20B%C3%A1zis%20Kft.&query_place_id=ChIJKTy_1iDoQUcRYix7eYSOeb4,autó szerviz
Unio 2000 Kft,Karosszérialakatos,"Budapest, Bojtár u. 37, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 240 1090,unio2000@netroller.hu,unio2000@netroller.hu;unio2000@gmail.com;unio2000kft@gmail.com,http://unio2000.honlapepito.hu/,honlapepito.hu,4.8,85,133.0,ChIJvW_5BQvZQUcR1GqY59Cq3Sc,https://www.google.com/maps/search/?api=1&query=Unio%202000%20Kft&query_place_id=ChIJvW_5BQvZQUcR1GqY59Cq3Sc,autó szerviz
RED FOX AUTó - ÉS GUMISZERVIZ,Autószerelő,"Budapest, Soroksári út 150, 1095 Magyarország",Budapest,IX. kerület,1095,+36 30 241 6154,info@redfoxcar.hu,info@redfoxcar.hu;ugyfelszolgalat@redfoxcar.hu,http://www.redfoxcar.hu/,redfoxcar.hu,4.8,85,133.0,ChIJ31HPeL_dQUcRkyrGVdcCQ-U,https://www.google.com/maps/search/?api=1&query=RED%20FOX%20AUT%C3%B3%20-%20%C3%89S%20GUMISZERVIZ&query_place_id=ChIJ31HPeL_dQUcRkyrGVdcCQ-U,fék javítás
CVH Autószerviz és karosszériaműhely,Autófelújító szerviz,"Budapest, Bojtár u. 37, 1037 Magyarország",Budapest,III. kerület,1037,+36 70 904 0048,info@cvhszerviz.hu,info@cvhszerviz.hu,https://www.cvhszerviz.hu/,cvhszerviz.hu,4.6,86,132.0,ChIJP1oRjsJ3akcRQpKceijThB8,https://www.google.com/maps/search/?api=1&query=CVH%20Aut%C3%B3szerviz%20%C3%A9s%20karossz%C3%A9riam%C5%B1hely&query_place_id=ChIJP1oRjsJ3akcRQpKceijThB8,autószerviz
Alvázvédelem Domonkos autószerviz,Autójavító,"Budapest, Stróbl Alajos u. 3/c, 1087 Magyarország",Budapest,VIII. kerület,1087,+36 70 500 0789,domonkosauto@gmail.com,domonkosauto@gmail.com,http://xn--alvzvdelem-regvdelem-kxb2pk56b.hu/,xn--alvzvdelem-regvdelem-kxb2pk56b.hu,4.4,87,131.0,ChIJLW7kz5bcQUcRX-tE1WA00xw,https://www.google.com/maps/search/?api=1&query=Alv%C3%A1zv%C3%A9delem%20Domonkos%20aut%C3%B3szerviz&query_place_id=ChIJLW7kz5bcQUcRX-tE1WA00xw,fék javítás
Gabi Gumi - Gumiszerviz + Klíma szerviz + Szélvédő javító,Autógumi,"Budapest, Unnamed Road, 1033 Magyarország",Budapest,III. kerület,1033,+36 20 625 1511,Bestuur@het7de.nl,Bestuur@het7de.nl;Secretaris@het7de.nl;secretaris@het7de.nl;vcp@het7de.nl;vertrouwenscontactpersoon@het7de.nl,https://sites.google.com/view/gabigumi/f%C5%91oldal,google.com,4.7,83,130.0,ChIJZV8DNHHZQUcRpKQu8cZj_Qw,https://www.google.com/maps/search/?api=1&query=Gabi%20Gumi%20-%20Gumiszerviz%20%2B%20Kl%C3%ADma%20szerviz%20%2B%20Sz%C3%A9lv%C3%A9d%C5%91%20jav%C3%ADt%C3%B3&query_place_id=ChIJZV8DNHHZQUcRpKQu8cZj_Qw,gumi csere
KOMLANCZ Gumiszerviz,Gumiabroncs-szaküzlet,"Budapest, Váci út 170c, 1138 Magyarország",Budapest,XIII. kerület,1138,+36 1 320 2815,komlanczgumi@gmail.com,komlanczgumi@gmail.com,http://www.komlancz.hu/uj/,komlancz.hu,4.5,84,129.0,ChIJD0qMhc_bQUcRhmxBOsj80dA,https://www.google.com/maps/search/?api=1&query=KOMLANCZ%20Gumiszerviz&query_place_id=ChIJD0qMhc_bQUcRhmxBOsj80dA,gumiszerviz
Kecskés Szerviz Bt.,Autójavító,"Budapest, Pomázi út 5, 1037 Magyarország",Budapest,III. kerület,1037,+36 70 635 9398,info@kecskesszerviz.hu,info@kecskesszerviz.hu,http://www.kecskesszerviz.hu/,kecskesszerviz.hu,4.8,80,128.0,ChIJdZC7sXPZQUcRCtiTzthlEpU,https://www.google.com/maps/search/?api=1&query=Kecsk%C3%A9s%20Szerviz%20Bt.&query_place_id=ChIJdZC7sXPZQUcRCtiTzthlEpU,autószerviz
Kecskeméti Károly Autójavító Bt.,Autószerelő,"Budapest, Csokonai u. 12, 1046 Magyarország",Budapest,IV. kerület,1046,+36 20 663 4426,kkautobt@gmail.com,kkautobt@gmail.com,http://kecskemetibt.hu/,kecskemetibt.hu,4.6,80,126.0,ChIJLz_ZszvaQUcRD1azv9gkdm8,https://www.google.com/maps/search/?api=1&query=Kecskem%C3%A9ti%20K%C3%A1roly%20Aut%C3%B3jav%C3%ADt%C3%B3%20Bt.&query_place_id=ChIJLz_ZszvaQUcRD1azv9gkdm8,autószerviz
Pálya-Autójavító Kft.,Autójavító,"Budapest, Pálya u. 24, 1161 Magyarország",Budapest,XVI. kerület,1161,+36 20 330 4689,info@palyaautojavito.hu,info@palyaautojavito.hu,https://www.palyaautojavito.hu/,palyaautojavito.hu,4.5,81,126.0,ChIJozZA9bPEQUcRdMeuPps8y6g,https://www.google.com/maps/search/?api=1&query=P%C3%A1lya-Aut%C3%B3jav%C3%ADt%C3%B3%20Kft.&query_place_id=ChIJozZA9bPEQUcRdMeuPps8y6g,autójavítás
Szőlősi és Társai Bt. Autószervíz,Autószerelő,"Budapest, Leiningen Károly u. 28, 1046 Magyarország",Budapest,IV. kerület,1046,+36 20 937 8366,frks.garazs@gmail.com,frks.garazs@gmail.com,http://frksgarazs.hu/,frksgarazs.hu,4.9,74,123.0,ChIJmUyC8D_aQUcRj3KXFYIhj60,https://www.google.com/maps/search/?api=1&query=Sz%C5%91l%C5%91si%20%C3%A9s%20T%C3%A1rsai%20Bt.%20Aut%C3%B3szerv%C3%ADz&query_place_id=ChIJmUyC8D_aQUcRj3KXFYIhj60,autószerviz
Hars Autó Service Kft,Autószerelő,"Budapest, Attila u. 64, 1047 Magyarország",Budapest,IV. kerület,1047,+36 70 946 4764,doktorauto.info@gmail.com,doktorauto.info@gmail.com;hastkft@gmail.com,https://autokarosszeriajavitas.hu/,autokarosszeriajavitas.hu,4.3,79,122.0,ChIJPxnE_DraQUcRg0-7Q9F3QPU,https://www.google.com/maps/search/?api=1&query=Hars%20Aut%C3%B3%20Service%20Kft&query_place_id=ChIJPxnE_DraQUcRg0-7Q9F3QPU,autószerviz
MVP Mobilgumiszerviz,Gumiszerviz,"Budapest, Nagytétényi út 180, 1223 Magyarország",Budapest,XXII. kerület,1223,+36 30 434 2128,mvpmobilgumi@gmail.com,mvpmobilgumi@gmail.com,https://www.mvpmobilgumi.hu/,mvpmobilgumi.hu,5.0,72,122.0,ChIJRd9fDFfdQUcRhe0vG633ziE,https://www.google.com/maps/search/?api=1&query=MVP%20Mobilgumiszerviz&query_place_id=ChIJRd9fDFfdQUcRhe0vG633ziE,gumiszerviz
ESG Kft.,Autójavító,"Budapest, Virág Benedek u. 22, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 250 4477,esg@esg.hu,esg@esg.hu,http://www.esg.hu/,esg.hu,4.4,76,120.0,ChIJC6HzM0nZQUcRxANNYspVekk,https://www.google.com/maps/search/?api=1&query=ESG%20Kft.&query_place_id=ChIJC6HzM0nZQUcRxANNYspVekk,autó szerviz
K1 Autószerviz Csepel,Autószerelő,"Budapest, Csőgyár u. 68, 1211 Magyarország",Budapest,XXI. kerület,1211,+36 70 500 7442,k1auto@k1auto.hu,k1auto@k1auto.hu,http://k1auto.hu/,k1auto.hu,4.5,75,120.0,ChIJsRZvI_XnQUcRCgRM2sjCMzk,https://www.google.com/maps/search/?api=1&query=K1%20Aut%C3%B3szerviz%20Csepel&query_place_id=ChIJsRZvI_XnQUcRCgRM2sjCMzk,autó szerviz
0-24 Comfort Mobil Gumiszerviz Soroksár,Gumiabroncs-szerviz,"Budapest, Vízisport u. 52, 1237 Magyarország",Budapest,XXIII. kerület,1237,+36 30 168 0565,comfortgumiszerviz@gmail.com,comfortgumiszerviz@gmail.com,https://comfortgumiszerviz.hu/,comfortgumiszerviz.hu,5.0,69,119.0,ChIJTfmGX__pQUcRREwSheJDCz4,https://www.google.com/maps/search/?api=1&query=0-24%20Comfort%20Mobil%20Gumiszerviz%20Soroks%C3%A1r&query_place_id=ChIJTfmGX__pQUcRREwSheJDCz4,gumiszerviz
Somi-Gumi Kft.,Gumiabroncs-szaküzlet,"Budapest, Nagysándor József u. 65, 1204 Magyarország",Budapest,XX. kerület,1204,+36 30 700 9668,somigumikft@gmail.com,somigumikft@gmail.com,https://felnitrader.hu/somigumi,felnitrader.hu,5.0,69,119.0,ChIJOwPV1NTDQUcRmrBlQfKgX2E,https://www.google.com/maps/search/?api=1&query=Somi-Gumi%20Kft.&query_place_id=ChIJOwPV1NTDQUcRmrBlQfKgX2E,gumi csere
Jarmuhonositas.hu Pwr Cars Consult,Gépjármű-ügyintézés,"Budapest, Zulejka u. 4-1126, 1152 Magyarország",Budapest,XII. kerület,1152,+36 70 775 5557,pwrforgalomba@gmail.com,pwrforgalomba@gmail.com,http://forgalomba-helyezes.hu/,forgalomba-helyezes.hu,4.8,70,118.0,ChIJ73zXA9XbQUcRRtC9zdDYBXY,https://www.google.com/maps/search/?api=1&query=Jarmuhonositas.hu%20Pwr%20Cars%20Consult&query_place_id=ChIJ73zXA9XbQUcRRtC9zdDYBXY,műszaki vizsga
Sás Autókarosszéria Kft,Autókarosszéria-bolt,"Budapest, Pomázi út 11, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 250 4743,sasauto@t-online.hu,sasauto@t-online.hu,https://www.sasauto.hu/,sasauto.hu,4.7,70,117.0,ChIJhQ2AMKbZQUcRpioJHZLejRQ,https://www.google.com/maps/search/?api=1&query=S%C3%A1s%20Aut%C3%B3karossz%C3%A9ria%20Kft&query_place_id=ChIJhQ2AMKbZQUcRpioJHZLejRQ,autó szerviz
Car America Kft.,Autószerelő,"Budapest, Királyok útja 178, 1039 Magyarország",Budapest,III. kerület,1039,+36 20 934 7307,caramerika1039@gmail.com,caramerika1039@gmail.com;olds@t-online.hu,https://caramerica.hu/,caramerica.hu,4.3,74,117.0,ChIJ81IkGZrbQUcRZww-0_rGbk8,https://www.google.com/maps/search/?api=1&query=Car%20America%20Kft.&query_place_id=ChIJ81IkGZrbQUcRZww-0_rGbk8,autószerviz
0-24 Comfort Mobil Gumiszerviz Újpest,Gumiabroncs-szerviz,"Budapest, Árpád út 130, 1041 Magyarország",Budapest,IV. kerület,1041,+36 30 168 0565,comfortgumiszerviz@gmail.com,comfortgumiszerviz@gmail.com,http://www.comfortgumiszerviz.hu/,comfortgumiszerviz.hu,5.0,67,117.0,ChIJyfs1PfnbQUcRgpl_RWMrat0,https://www.google.com/maps/search/?api=1&query=0-24%20Comfort%20Mobil%20Gumiszerviz%20%C3%9Ajpest&query_place_id=ChIJyfs1PfnbQUcRgpl_RWMrat0,autó szerviz
Szerviz 16 - Gumi és autó gyorsszerviz,Autószerelő,"Budapest, Vidámvásár u. 8, 1164 Magyarország",Budapest,XVI. kerület,1164,+36 70 415 4530,gyorsszerviz16@gmail.com,gyorsszerviz16@gmail.com,http://www.szerviz16.hu/,szerviz16.hu,4.9,68,117.0,ChIJPwlW02jFQUcRa4oAu7LwBJM,https://www.google.com/maps/search/?api=1&query=Szerviz%2016%20-%20Gumi%20%C3%A9s%20aut%C3%B3%20gyorsszerviz&query_place_id=ChIJPwlW02jFQUcRa4oAu7LwBJM,gyors szerviz
Kardántengely Kft.- Kardán javítás és felújítás,Autóalkatrész-szaküzlet,"Budapest, Fék u. 5, 1097 Magyarország",Budapest,IX. kerület,1097,+36 1 219 5774,kardantengelykft@kardantengelykft.hu,kardantengelykft@kardantengelykft.hu,http://www.kardantengelykft.hu/,kardantengelykft.hu,4.8,69,117.0,ChIJo0ncch_dQUcRwcIiHfuOIBc,https://www.google.com/maps/search/?api=1&query=Kard%C3%A1ntengely%20Kft.-%20Kard%C3%A1n%20jav%C3%ADt%C3%A1s%20%C3%A9s%20fel%C3%BAj%C3%ADt%C3%A1s&query_place_id=ChIJo0ncch_dQUcRwcIiHfuOIBc,fék javítás
8. Általános Autójavító Kft.,Sofőrszolgálat,"Budapest, Grassalkovich út 80, 1238 Magyarország",Budapest,XXIII. kerület,1238,+36 1 287 4004,autojavito@t-online.hu,autojavito@t-online.hu,https://www.auto8.hu/,auto8.hu,4.8,68,116.0,ChIJeRgLukDoQUcRWrLleMg4BTM,https://www.google.com/maps/search/?api=1&query=8.%20%C3%81ltal%C3%A1nos%20Aut%C3%B3jav%C3%ADt%C3%B3%20Kft.&query_place_id=ChIJeRgLukDoQUcRWrLleMg4BTM,autójavítás
Mobilgumisom,Gumiabroncs-szerviz,"Budapest, es lakás, Stefánia út 17-2. emelet 4, 1143 Magyarország",Budapest,XIV. kerület,1143,+36 70 619 5491,mobilgumisom@gmail.com,mobilgumisom@gmail.com,https://mobilgumisom.hu/,mobilgumisom.hu,5.0,65,115.0,ChIJ8xlBP5TdQUcRyQxt581kU6Y,https://www.google.com/maps/search/?api=1&query=Mobilgumisom&query_place_id=ChIJ8xlBP5TdQUcRyQxt581kU6Y,gumi csere
Gádor Autószervíz,Autójavító,"Budapest, Gádor u. 102, 1222 Magyarország",Budapest,XXII. kerület,1222,+36 30 549 0366,gadorauto@gmail.com,gadorauto@gmail.com,https://gadorautoszerviz.hu/,gadorautoszerviz.hu,5.0,64,114.0,ChIJ1UeEXgjnQUcRUwOIN_sB88E,https://www.google.com/maps/search/?api=1&query=G%C3%A1dor%20Aut%C3%B3szerv%C3%ADz&query_place_id=ChIJ1UeEXgjnQUcRUwOIN_sB88E,autó szerviz
Műszaki vizsga 22. kerület - Bodzsár Fivérek kft.,Autószerelő,"Budapest, Háros u. 1-3, 1222 Magyarország",Budapest,XXII. kerület,1222,+36 20 985 9369,autodoki@gmail.com,autodoki@gmail.com;autodoki22vizsga@gmail.com,http://www.autodoki22.hu/,autodoki22.hu,4.6,67,113.0,ChIJfVVGg93mQUcRjaaN5_YHyTc,https://www.google.com/maps/search/?api=1&query=M%C5%B1szaki%20vizsga%2022.%20ker%C3%BClet%20-%20Bodzs%C3%A1r%20Fiv%C3%A9rek%20kft.&query_place_id=ChIJfVVGg93mQUcRjaaN5_YHyTc,autó szerviz
AKH - Alkotás utca - Gumiszerviz,Gumiabroncs-szerviz,"Budapest, Alkotás u. 20-22, 1012 Magyarország",Budapest,I. kerület,1012,+36 1 371 3333,info@gumi.hu,info@gumi.hu,https://gumi.hu/szerviz/akh-alkotas-utca-gumiszerviz,gumi.hu,4.1,72,113.0,ChIJX5maBMPdQUcRwDCevXZMeho,https://www.google.com/maps/search/?api=1&query=AKH%20-%20Alkot%C3%A1s%20utca%20-%20Gumiszerviz&query_place_id=ChIJX5maBMPdQUcRwDCevXZMeho,gumi csere
N-Jaguár Szerviz Kft.,Autójavító,"Budapest, Háros u. 7, 1222 Magyarország",Budapest,XXII. kerület,1222,+36 30 010 7547,szerviz@njaguar.hu,szerviz@njaguar.hu,https://n-jaguar.hu/,n-jaguar.hu,4.7,65,112.0,ChIJ26WO-8_dQUcRtBFg3oBEkgU,https://www.google.com/maps/search/?api=1&query=N-Jagu%C3%A1r%20Szerviz%20Kft.&query_place_id=ChIJ26WO-8_dQUcRtBFg3oBEkgU,autó szerviz
Negarent Autójavító Kft.,Autójavító,"Budapest, Asztalos Sándor út 5.-6, 1087 Magyarország",Budapest,VIII. kerület,1087,+36 70 637 4031,negarentautojavito@gmail.com,negarentautojavito@gmail.com,https://negarentautojavito.hu/,negarentautojavito.hu,5.0,62,112.0,ChIJx80EUZHcQUcRZ1Zm7Q-tSic,https://www.google.com/maps/search/?api=1&query=Negarent%20Aut%C3%B3jav%C3%ADt%C3%B3%20Kft.&query_place_id=ChIJx80EUZHcQUcRZ1Zm7Q-tSic,műszaki vizsga
Abroncs-Dim Kft.,Gumiabroncs-szaküzlet,"Budapest, Budafoki út 183, 1117 Magyarország",Budapest,XI. kerület,1117,+36 1 481 9534,abroncsdim@tlt.hu,abroncsdim@tlt.hu,http://gumikerek.hu/,gumikerek.hu,4.9,62,111.0,ChIJZTQ94Z_dQUcRhvEXTyWBsVo,https://www.google.com/maps/search/?api=1&query=Abroncs-Dim%20Kft.&query_place_id=ChIJZTQ94Z_dQUcRhvEXTyWBsVo,gumi csere
Duna Autó Škoda & SEAT & VW & CUPRA márkaszerviz,Autószerelő,"Budapest, Szőlőkert u. 12, 1037 Magyarország",Budapest,III. kerület,1037,+36 1 801 4050,info@dunaauto.hu,info@dunaauto.hu,https://dunaauto.hu/skoda-szerviz,dunaauto.hu,4.4,66,110.0,ChIJncJ6XRLZQUcRGSE2j9q5Ty8,https://www.google.com/maps/search/?api=1&query=Duna%20Aut%C3%B3%20%C5%A0koda%20%26%20SEAT%20%26%20VW%20%26%20CUPRA%20m%C3%A1rkaszerviz&query_place_id=ChIJncJ6XRLZQUcRGSE2j9q5Ty8,autó szerviz
